36 5 0.99996 -0.00892706
36 6 0.999963 -0.00862675
36 7 0.999984 -0.00559434
36 8 1 0
36 9 0.999984 0.00559434
36 10 0.999963 0.00862675
36 11 0.99996 0.00892706
36 12 0.999973 0.00734569
36 13 0.999989 0.00472257
36 14 0.999999 0.00161923
37 2 0.999995 -0.0031377
37 3 0.999956 -0.00935526
37 4 0.999884 -0.0152209
37 5 0.999804 -0.0198187
37 6 0.999779 -0.0210002
37 7 0.999885 -0.0151346
37 8 1 0
37 9 0.999885 0.0151346
37 10 0.999779 0.0210002
37 11 0.999804 0.0198187
37 12 0.999884 0.0152209
37 13 0.999956 0.00935526
37 14 0.999995 0.0031377
38 2 0.999983 -0.00585702
38 3 0.999838 -0.0179743
38 4 0.999517 -0.0310859
38 5 0.998999 -0.0447366
38 6 0.998486 -0.0550003
38 7 0.99882 -0.0485685
38 8 1 0
38 9 0.99882 0.0485685
38 10 0.998486 0.0550003
38 11 0.998999 0.0447366
38 12 0.999517 0.0310859
38 13 0.999838 0.0179743
38 14 0.999983 0.00585702
39 2 0.999947 -0.0102734
39 3 0.999467 -0.0326371
39 4 0.998141 -0.0609458
39 5 0.994937 -0.100496
39 6 0.98781 -0.155666
39 7 0.97795 -0.208839
39 8 1 0
39 9 0.97795 0.208839
39 10 0.98781 0.155666
39 11 0.994937 0.100496
39 12 0.998141 0.0609458
39 13 0.999467 0.0326371
39 14 0.999947 0.0102734
40 2 0.999867 -0.0163263
40 3 0.998559 -0.053669
40 4 0.994086 -0.108597
40 5 0.978022 -0.208503
40 6 0.907102 -0.420912
40 7 0.478905 -0.877867
40 8 -1 0
40 9 0.478905 0.877867
40 10 0.907102 0.420912
40 11 0.978022 0.208503
40 12 0.994086 0.108597
40 13 0.998559 0.053669
40 14 0.999867 0.0163263
41 2 0.999749 -0.0223892
41 3 0.997194 -0.0748606
41 4 0.987362 -0.15848
41 5 0.943238 -0.332116
41 6 0.725694 -0.688017
41 7 0.279482 -0.960151
41 8 1 4.55134e-16
41 9 0.279482 0.960151
41 10 0.725694 0.688017
41 11 0.943238 0.332116
41 12 0.987362 0.15848
41 13 0.997194 0.0748606
41 14 0.999749 0.0223892
42 2 0.999678 -0.0253648
42 3 0.996618 -0.0821777
42 4 0.987186 -0.159573
42 5 0.961429 -0.275052
42 6 0.908062 -0.418837
42 7 0.891695 -0.452636
42 8 1 1.07657e-16
42 9 0.891695 0.452636
42 10 0.908062 0.418837
42 11 0.961429 0.275052
42 12 0.987186 0.159573
42 13 0.996618 0.0821777
42 14 0.999678 0.0253648
43 2 0.999691 -0.0248714
43 3 0.997005 -0.0773419
43 4 0.990586 -0.136895
43 5 0.979483 -0.201527
43 6 0.968739 -0.248082
43 7 0.977533 -0.210783
43 8 1 0
43 9 0.977533 0.210783
43 10 0.968739 0.248082
43 11 0.979483 0.201527
43 12 0.990586 0.136895
43 13 0.997005 0.0773419
43 14 0.999691 0.0248714
44 2 0.999754 -0.0221575
44 3 0.997785 -0.0665256
44 4 0.993987 -0.109501
44 5 0.989537 -0.144282
44 6 0.98805 -0.154132
44 7 0.993706 -0.112018
44 8 1 0
44 9 0.993706 0.112018
44 10 0.98805 0.154132
44 11 0.989537 0.144282
44 12 0.993987 0.109501
44 13 0.997785 0.0665256
44 14 0.999754 0.0221575
45 2 0.999828 -0.018564
45 3 0.998525 -0.054288
45 4 0.996397 -0.0848175
45 5 0.994617 -0.103617
45 6 0.994906 -0.100804
45 7 0.997807 -0.0661853
45 8 1 0
45 9 0.997807 0.0661853
45 10 0.994906 0.100804
45 11 0.994617 0.103617
45 12 0.996397 0.0848175
45 13 0.998525 0.054288
45 14 0.999828 0.018564
46 2 0.999888 -0.0149611
46 3 0.999077 -0.0429444
46 4 0.997903 -0.0647201
46 5 0.997172 -0.0751521
46 6 0.99763 -0.0688012
46 7 0.999099 -0.0424324
46 8 1 0
46 9 0.999099 0.0424324
46 10 0.99763 0.0688012
46 11 0.997172 0.0751521
46 12 0.997903 0.0647201
46 13 0.999077 0.0429444
46 14 0.999888 0.0149611
47 2 0.999931 -0.011767
47 3 0.999444 -0.033349
47 4 0.998796 -0.0490516
47 5 0.998482 -0.0550807
47 6 0.998823 -0.0485097
47 7 0.999584 -0.0288268
47 8 1 0
47 9 0.999584 0.0288268
47 10 0.998823 0.0485097
47 11 0.998482 0.0550807
47 12 0.998796 0.0490516
47 13 0.999444 0.033349
47 14 0.999931 0.011767
48 2 0.999958 -0.00911479
48 3 0.999672 -0.0256133
48 4 0.999313 -0.0370724
48 5 0.99917 -0.0407331
48 6 0.999387 -0.0350126
48 7 0.999793 -0.020359
48 8 1 0
48 9 0.999793 0.020359
48 10 0.999387 0.0350126
48 11 0.99917 0.0407331
48 12 0.999313 0.0370724
48 13 0.999672 0.0256133
48 14 0.999958 0.00911479
49 2 0.999976 -0.00699233
49 3 0.999809 -0.0195405
49 4 0.999608 -0.0279892
49 5 0.99954 -0.0303295
49 6 0.99967 -0.0256813
49 7 0.999891 -0.014745
49 8 1 0
49 9 0.999891 0.014745
49 10 0.99967 0.0256813
49 11 0.99954 0.0303295
49 12 0.999608 0.0279892
49 13 0.999809 0.0195405
49 14 0.999976 0.00699233
50 2 0.999986 -0.00533053
50 3 0.99989 -0.0148432
50 4 0.999777 -0.0211209
50 5 0.999743 -0.0226889
50 6 0.999819 -0.0190368
50 7 0.999941 -0.0108495
50 8 1 0
50 9 0.999941 0.0108495
50 10 0.999819 0.0190368
50 11 0.999743 0.0226889
50 12 0.999777 0.0211209
50 13 0.99989 0.0148432
50 14 0.999986 0.00533053
51 2 0.999992 -0.00404532
51 3 0.999937 -0.0112401
51 4 0.999873 -0.0159281
51 5 0.999855 -0.0170201
51 6 0.999899 -0.0142023
51 7 0.999968 -0.00805964
51 8 1 0
51 9 0.999968 0.00805964
51 10 0.999899 0.0142023
51 11 0.999855 0.0170201
51 12 0.999873 0.0159281
51 13 0.999937 0.0112401
51 14 0.999992 0.00404532
52 2 0.999995 -0.00305952
52 3 0.999964 -0.00848889
52 4 0.999928 -0.0120002
52 5 0.999918 -0.012782
52 6 0.999943 -0.0106317
52 7 0.999982 -0.00601838
52 8 1 0
52 9 0.999982 0.00601838
52 10 0.999943 0.0106317
52 11 0.999918 0.012782
52 12 0.999928 0.0120002
52 13 0.999964 0.00848889
52 14 0.999995 0.00305952
53 2 0.999997 -0.00230644
53 3 0.99998 -0.0063952
53 4 0.999959 -0.00902695
53 5 0.999954 -0.00959777
53 6 0.999968 -0.00796821
53 7 0.99999 -0.0045045
53 8 1 3.84704e-16
53 9 0.99999 0.0045045
53 10 0.999968 0.00796821
53 11 0.999954 0.00959777
53 12 0.999959 0.00902695
53 13 0.99998 0.0063952
53 14 0.999997 0.00230644
54 2 0.999998 -0.00173402
54 3 0.999988 -0.00480502
54 4 0.999977 -0.00677748
54 5 0.999974 -0.00719841
54 6 0.999982 -0.00597041
54 7 0.999994 -0.00337248
54 8 1 0
54 9 0.999994 0.00337248
54 10 0.999982 0.00597041
54 11 0.999974 0.00719841
54 12 0.999977 0.00677748
54 13 0.999988 0.00480502
54 14 0.999998 0.00173402
55 2 0.999999 -0.00129949
55 3 0.999994 -0.00360112
55 4 0.999987 -0.00507672
55 5 0.999985 -0.0053896
55 6 0.99999 -0.0044676
55 7 0.999997 -0.00252275
55 8 1 0
55 9 0.999997 0.00252275
55 10 0.99999 0.0044676
55 11 0.999985 0.0053896
55 12 0.999987 0.00507672
55 13 0.999994 0.00360112
55 14 0.999999 0.00129949
56 2 1 -0.000971687
56 3 0.999996 -0.00269132
56 4 0.999993 -0.00379407
56 5 0.999992 -0.00402643
56 6 0.999994 -0.00333716
56 7 0.999998 -0.00188392
56 8 1 0
56 9 0.999998 0.00188392
56 10 0.999994 0.00333716
56 11 0.999992 0.00402643
56 12 0.999993 0.00379407
56 13 0.999996 0.00269132
56 14 1 0.000971687
57 2 1 -0.000724168
57 3 0.999998 -0.00200695
57 4 0.999996 -0.00282837
57 5 0.999995 -0.00300191
57 6 0.999997 -0.00248747
57 7 0.999999 -0.00140433
57 8 1 0
57 9 0.999999 0.00140433
57 10 0.999997 0.00248747
57 11 0.999995 0.00300191
57 12 0.999996 0.00282837
57 13 0.999998 0.00200695
57 14 1 0.000724168
58 2 1 -0.000539143
58 3 0.999999 -0.00149277
58 4 0.999998 -0.00210457
58 5 0.999998 -0.00223312
58 6 0.999998 -0.00185081
58 7 0.999999 -0.00104471
58 8 1 0
58 9 0.999999 0.00104471
58 10 0.999998 0.00185081
58 11 0.999998 0.00223312
58 12 0.999998 0.00210457
58 13 0.999999 0.00149277
58 14 1 0.000539143
59 2 1 -0.000399984
59 3 0.999999 -0.00110904
59 4 0.999999 -0.00156273
59 5 0.999999 -0.00165889
59 6 0.999999 -0.00137452
59 7 1 -0.00077609
59 8 1 0
59 9 1 0.00077609
59 10 0.999999 0.00137452
59 11 0.999999 0.00165889
59 12 0.999999 0.00156273
59 13 0.999999 0.00110904
59 14 1 0.000399984
60 2 1 -0.000297137
60 3 1 -0.000822215
60 4 0.999999 -0.0011596
60 5 0.999999 -0.00123033
60 6 0.999999 -0.00101994
60 7 1 -0.000575676
60 8 1 0
60 9 1 0.000575676
60 10 0.999999 0.00101994
60 11 0.999999 0.00123033
60 12 0.999999 0.0011596
60 13 1 0.000822215
60 14 1 0.000297137
61 2 1 -0.000219765
61 3 1 -0.000609946
61 4 1 -0.000859218
61 5 1 -0.000912434
61 6 1 -0.000755942
61 7 1 -0.000426935
61 8 1 0
61 9 1 0.000426935
61 10 1 0.000755942
61 11 1 0.000912434
61 12 1 0.000859218
61 13 1 0.000609946
61 14 1 0.000219765
62 2 1 -0.000163418
62 3 1 -0.000451622
62 4 1 -0.000637347
62 5 1 -0.000676047
62 6 1 -0.00056066
62 7 1 -0.000316392
62 8 1 0
62 9 1 0.000316392
62 10 1 0.00056066
62 11 1 0.000676047
62 12 1 0.000637347
62 13 1 0.000451622
62 14 1 0.000163418
63 2 1 -0.000120639
63 3 1 -0.000335473
63 4 1 -0.000472245
63 5 1 -0.000501806
63 6 1 -0.000415606
63 7 1 -0.000234824
63 8 1 3.25638e-16
63 9 1 0.000234824
63 10 1 0.000415606
63 11 1 0.000501806
63 12 1 0.000472245
63 13 1 0.000335473
63 14 1 0.000120639
64 2 1 -9.01643e-05
64 3 1 -0.000248533
64 4 1 -0.000351145
64 5 1 -0.000372225
64 6 1 -0.000308898
64 7 1 -0.000174238
64 8 1 3.8994e-16
64 9 1 0.000174238
64 10 1 0.000308898
64 11 1 0.000372225
64 12 1 0.000351145
64 13 1 0.000248533
64 14 1 9.01643e-05
65 2 1 -6.64367e-05
65 3 1 -0.000185437
65 4 1 -0.000260659
65 5 1 -0.000277277
65 6 1 -0.000229474
65 7 1 -0.000129755
65 8 1 0
65 9 1 0.000129755
65 10 1 0.000229474
65 11 1 0.000277277
65 12 1 0.000260659
65 13 1 0.000185437
65 14 1 6.64367e-05
66 2 1 -5.01765e-05
66 3 1 -0.000137607
66 4 1 -0.000194841
66 5 1 -0.000206253
66 6 1 -0.000171368
66 7 1 -9.6569e-05
66 8 1 0
66 9 1 9.6569e-05
66 10 1 0.000171368
66 11 1 0.000206253
66 12 1 0.000194841
66 13 1 0.000137607
66 14 1 5.01765e-05
67 2 1 -3.68136e-05
67 3 1 -0.00010349
67 4 1 -0.000145052
67 5 1 -0.000154612
67 6 1 -0.000127761
67 7 1 -7.23428e-05
67 8 1 6.75346e-16
67 9 1 7.23428e-05
67 10 1 0.000127761
67 11 1 0.000154612
67 12 1 0.000145052
67 13 1 0.00010349
67 14 1 3.68136e-05
68 2 1 -2.83143e-05
68 3 1 -7.69056e-05
68 4 1 -0.000109333
68 5 1 -0.000115428
68 6 1 -9.6115e-05
68 7 1 -5.40617e-05
68 8 1 0
68 9 1 5.40617e-05
68 10 1 9.6115e-05
68 11 1 0.000115428
68 12 1 0.000109333
68 13 1 7.69056e-05
68 14 1 2.83143e-05
69 2 1 -2.05499e-05
69 3 1 -5.85512e-05
69 4 1 -8.16203e-05
69 5 1 -8.73244e-05
69 6 1 -7.1949e-05
69 7 1 -4.08461e-05
69 8 1 0
69 9 1 4.08461e-05
69 10 1 7.1949e-05
69 11 1 8.73244e-05
69 12 1 8.16203e-05
69 13 1 5.85512e-05
69 14 1 2.05499e-05
70 2 1 -1.62917e-05
70 3 1 -4.34716e-05
70 4 1 -6.22651e-05
70 5 1 -6.54085e-05
70 6 1 -5.46837e-05
70 7 1 -3.06509e-05
70 8 1 0
70 9 1 3.06509e-05
70 10 1 5.46837e-05
70 11 1 6.54085e-05
70 12 1 6.22651e-05
70 13 1 4.34716e-05
70 14 1 1.62917e-05
71 2 1 -1.1541e-05
71 3 1 -3.3709e-05
71 4 1 -4.65243e-05
71 5 1 -5.01152e-05
71 6 1 -4.10699e-05
71 7 1 -2.34265e-05
71 8 1 0
71 9 1 2.34265e-05
71 10 1 4.10699e-05
71 11 1 5.01152e-05
71 12 1 4.65243e-05
71 13 1 3.3709e-05
71 14 1 1.1541e-05
72 2 1 -9.62026e-06
72 3 1 -2.48676e-05
72 4 1 -3.61027e-05
72 5 1 -3.75837e-05
72 6 1 -3.16498e-05
72 7 1 -1.76284e-05
72 8 1 0
72 9 1 1.76284e-05
72 10 1 3.16498e-05
72 11 1 3.75837e-05
72 12 1 3.61027e-05
72 13 1 2.48676e-05
72 14 1 9.62026e-06
73 2 1 -6.48771e-06
73 3 1 -1.98243e-05
73 4 1 -2.6879e-05
73 5 1 -2.93075e-05
73 6 1 -2.37879e-05
73 7 1 -1.36839e-05
73 8 1 0
73 9 1 1.36839e-05
73 10 1 2.37879e-05
73 11 1 2.93075e-05
73 12 1 2.6879e-05
73 13 1 1.98243e-05
73 14 1 6.48771e-06
74 2 1 -5.87681e-06
74 3 1 -1.43784e-05
74 4 1 -2.13808e-05
74 5 1 -2.19052e-05
74 6 1 -1.86844e-05
74 7 1 -1.02912e-05
74 8 1 0
74 9 1 1.02912e-05
74 10 1 1.86844e-05
74 11 1 2.19052e-05
74 12 1 2.13808e-05
74 13 1 1.43784e-05
74 14 1 5.87681e-06
75 2 1 -3.60847e-06
75 3 1 -1.19623e-05
75 4 1 -1.57262e-05
75 5 1 -1.75152e-05
75 6 1 -1.398e-05
75 7 1 -8.16151e-06
75 8 1 0
75 9 1 8.16151e-06
75 10 1 1.398e-05
75 11 1 1.75152e-05
75 12 1 1.57262e-05
75 13 1 1.19623e-05
75 14 1 3.60847e-06
76 2 1 -3.75112e-06
76 3 1 -8.37235e-06
76 4 1 -1.29797e-05
76 5 1 -1.29375e-05
76 6 1 -1.12819e-05
76 7 1 -6.09544e-06
76 8 1 5.23325e-16
76 9 1 6.09544e-06
76 10 1 1.12819e-05
76 11 1 1.29375e-05
76 12 1 1.29797e-05
76 13 1 8.37235e-06
76 14 1 3.75112e-06
77 2 1 -1.93709e-06
77 3 1 -7.44723e-06
77 4 1 -9.29239e-06
77 5 1 -1.07329e-05
77 6 1 -8.32544e-06
77 7 1 -4.98432e-06
77 8 1 0
77 9 1 4.98432e-06
77 10 1 8.32544e-06
77 11 1 1.07329e-05
77 12 1 9.29239e-06
77 13 1 7.44723e-06
77 14 1 1.93709e-06
78 2 1 -2.53022e-06
78 3 1 -4.87292e-06
78 4 1 -8.11306e-06
78 5 1 -7.72211e-06
78 6 1 -6.9903e-06
78 7 1 -3.65624e-06
78 8 1 0
78 9 1 3.65624e-06
78 10 1 6.9903e-06
