3 7 2 9.10419 -4.82174e-11 -2.84146e-11
3 7 3 9.10419 -4.78195e-11 -6.53912e-11
3 7 4 9.10419 -4.86438e-11 -9.99592e-11
3 7 5 9.10419 -4.74927e-11 -1.00563e-10
3 7 6 9.10419 -4.89706e-11 -8.70273e-11
3 7 7 9.10419 -4.73364e-11 -4.73221e-11
3 7 8 9.10419 -4.90914e-11 -7.10543e-15
3 7 9 9.10419 -4.73364e-11 4.73293e-11
3 7 10 9.10419 -4.89706e-11 8.70415e-11
3 7 11 9.10419 -4.74927e-11 1.00556e-10
3 7 12 9.10419 -4.86509e-11 9.9952e-11
3 7 13 9.10419 -4.78053e-11 6.53984e-11
3 7 14 9.10419 -4.82174e-11 2.84217e-11
3 8 2 9.10419 0 -2.11315e-11
3 8 3 9.10419 0 -7.22764e-11
3 8 4 9.10419 0 -9.39124e-11
3 8 5 9.10419 0 -1.05437e-10
3 8 6 9.10419 0 -8.3638e-11
3 8 7 9.10419 0 -4.90914e-11
3 8 8 9.10419 -1.42109e-14 0
3 8 9 9.10419 0 4.90914e-11
3 8 10 9.10419 -7.10543e-15 8.3638e-11
3 8 11 9.10419 0 1.05445e-10
3 8 12 9.10419 0 9.39266e-11
3 8 13 9.10419 0 7.22693e-11
3 8 14 9.10419 -7.10543e-15 2.11173e-11
3 9 2 9.10419 4.82174e-11 -2.84146e-11
3 9 3 9.10419 4.78195e-11 -6.53912e-11
3 9 4 9.10419 4.86438e-11 -9.99592e-11
3 9 5 9.10419 4.74927e-11 -1.00563e-10
3 9 6 9.10419 4.89706e-11 -8.70273e-11
3 9 7 9.10419 4.73364e-11 -4.73364e-11
3 9 8 9.10419 4.90914e-11 -7.10543e-15
3 9 9 9.10419 4.73435e-11 4.73364e-11
3 9 10 9.10419 4.89706e-11 8.70415e-11
3 9 11 9.10419 4.74927e-11 1.00563e-10
3 9 12 9.10419 4.86509e-11 9.9952e-11
3 9 13 9.10419 4.77911e-11 6.53912e-11
3 9 14 9.10419 4.82174e-11 2.84146e-11
3 10 2 9.10419 8.49951e-11 -2.15294e-11
3 10 3 9.10419 8.58407e-11 -7.18501e-11
3 10 4 9.10419 8.42704e-11 -9.42393e-11
3 10 5 9.10419 8.65938e-11 -1.05111e-10
3 10 6 9.10419 8.37943e-11 -8.37943e-11
3 10 7 9.10419 8.70273e-11 -4.89706e-11
3 10 8 9.10419 8.36451e-11 7.10543e-15
3 10 9 9.10419 8.70344e-11 4.89706e-11
3 10 10 9.10419 8.37943e-11 8.37872e-11
3 10 11 9.10419 8.65867e-11 1.05125e-10
3 10 12 9.10419 8.42704e-11 9.42251e-11
3 10 13 9.10419 8.58336e-11 7.18359e-11
3 10 14 9.10419 8.4988e-11 2.15437e-11
3 11 2 9.10419 1.03078e-10 -2.75691e-11
3 11 3 9.10419 1.01927e-10 -6.6116e-11
3 11 4 9.10419 1.04251e-10 -9.9206e-11
3 11 5 9.10419 1.01039e-10 -1.01039e-10
3 11 6 9.10419 1.05111e-10 -8.65938e-11
3 11 7 9.10419 1.00563e-10 -4.74856e-11
3 11 8 9.10419 1.05445e-10 0
3 11 9 9.10419 1.00556e-10 4.74856e-11
3 11 10 9.10419 1.05125e-10 8.65938e-11
3 11 11 9.10419 1.01039e-10 1.01039e-10
3 11 12 9.10419 1.04237e-10 9.91989e-11
3 11 13 9.10419 1.01942e-10 6.61089e-11
3 11 14 9.10419 1.03078e-10 2.75691e-11
3 12 2 9.10419 9.64349e-11 -2.26805e-11
3 12 3 9.10419 9.7927e-11 -7.06777e-11
3 12 4 9.10419 9.51275e-11 -9.51275e-11
3 12 5 9.10419 9.9206e-11 -1.04251e-10
3 12 6 9.10419 9.42251e-11 -8.42704e-11
3 12 7 9.10419 9.9952e-11 -4.86367e-11
3 12 8 9.10419 9.39053e-11 0
3 12 9 9.10419 9.9952e-11 4.86509e-11
3 12 10 9.10419 9.42251e-11 8.42704e-11
3 12 11 9.10419 9.9206e-11 1.04237e-10
3 12 12 9.10419 9.51275e-11 9.51275e-11
3 12 13 9.10419 9.79341e-11 7.06777e-11
3 12 14 9.10419 9.64562e-11 2.26805e-11
3 13 2 9.10419 6.90861e-11 -2.60769e-11
3 13 3 9.10419 6.74376e-11 -6.74234e-11
3 13 4 9.10419 7.06848e-11 -9.7927e-11
3 13 5 9.10419 6.6116e-11 -1.01942e-10
3 13 6 9.10419 7.1843e-11 -8.58478e-11
3 13 7 9.10419 6.53912e-11 -4.78053e-11
3 13 8 9.10419 7.22693e-11 0
3 13 9 9.10419 6.53912e-11 4.78053e-11
3 13 10 9.10419 7.18359e-11 8.58478e-11
3 13 11 9.10419 6.6116e-11 1.01942e-10
3 13 12 9.10419 7.06848e-11 9.7927e-11
3 13 13 9.10419 6.74376e-11 6.74376e-11
3 13 14 9.10419 6.90861e-11 2.60911e-11
3 14 2 9.10419 2.43432e-11 -2.4329e-11
3 14 3 9.10419 2.60911e-11 -6.9079e-11
3 14 4 9.10419 2.26876e-11 -9.64491e-11
3 14 5 9.10419 2.75691e-11 -1.03093e-10
3 14 6 9.10419 2.15366e-11 -8.49951e-11
3 14 7 9.10419 2.84217e-11 -4.82103e-11
3 14 8 9.10419 2.11315e-11 0
3 14 9 9.10419 2.84217e-11 4.82174e-11
3 14 10 9.10419 2.15437e-11 8.49951e-11
3 14 11 9.10419 2.75691e-11 1.03086e-10
3 14 12 9.10419 2.26876e-11 9.64491e-11
3 14 13 9.10419 2.60911e-11 6.9079e-11
3 14 14 9.10419 2.4329e-11 2.4329e-11
4 2 2 8.51256 -3.58256e-11 -3.58256e-11
4 2 3 8.51256 -3.28484e-11 -9.64491e-11
4 2 4 8.51256 -3.86677e-11 -1.37639e-10
4 2 5 8.51256 -3.04041e-11 -1.44965e-10
4 2 6 8.51256 -4.06999e-11 -1.20949e-10
4 2 7 8.51256 -2.90399e-11 -6.79137e-11
4 2 8 8.51256 -4.14389e-11 0
4 2 9 8.51256 -2.90399e-11 6.79066e-11
4 2 10 8.51256 -4.06928e-11 1.20949e-10
4 2 11 8.51256 -3.04041e-11 1.44972e-10
4 2 12 8.51256 -3.86677e-11 1.37639e-10
4 2 13 8.51256 -3.28413e-11 9.64562e-11
4 2 14 8.51256 -3.58256e-11 3.58327e-11
4 3 2 8.51256 -9.64562e-11 -3.28484e-11
4 3 3 8.51256 -9.92912e-11 -9.92912e-11
4 3 4 8.51256 -9.38769e-11 -1.35195e-10
4 3 5 8.51256 -1.01728e-10 -1.46997e-10
4 3 6 8.51256 -9.21005e-11 -1.19584e-10
4 3 7 8.51256 -1.03135e-10 -6.86526e-11
4 3 8 8.51256 -9.14611e-11 0
4 3 9 8.51256 -1.03135e-10 6.86526e-11
4 3 10 8.51256 -9.20934e-11 1.19584e-10
4 3 11 8.51256 -1.01728e-10 1.46997e-10
4 3 12 8.51256 -9.38769e-11 1.35202e-10
4 3 13 8.51256 -9.92912e-11 9.92983e-11
4 3 14 8.51256 -9.64562e-11 3.28484e-11
4 4 2 8.51256 -1.37639e-10 -3.86606e-11
4 4 3 8.51256 -1.35195e-10 -9.38698e-11
4 4 4 8.51256 -1.40076e-10 -1.40076e-10
4 4 5 8.51256 -1.33284e-10 -1.43189e-10
4 4 6 8.51256 -1.41867e-10 -1.22355e-10
4 4 7 8.51256 -1.32232e-10 -6.72742e-11
4 4 8 8.51256 -1.42528e-10 0
4 4 9 8.51256 -1.32232e-10 6.72742e-11
4 4 10 8.51256 -1.41867e-10 1.22355e-10
4 4 11 8.51256 -1.33277e-10 1.43189e-10
4 4 12 8.51256 -1.40069e-10 1.40076e-10
4 4 13 8.51256 -1.35195e-10 9.38769e-11
4 4 14 8.51256 -1.37639e-10 3.86677e-11
4 5 2 8.51256 -1.44958e-10 -3.04041e-11
4 5 3 8.51256 -1.46997e-10 -1.01728e-10
4 5 4 8.51256 -1.43189e-10 -1.33284e-10
4 5 5 8.51256 -1.48788e-10 -1.48788e-10
4 5 6 8.51256 -1.41995e-10 -1.18533e-10
4 5 7 8.51256 -1.49846e-10 -6.93134e-11
4 5 8 8.51256 -1.4159e-10 0
4 5 9 8.51256 -1.49846e-10 6.93134e-11
4 5 10 8.51256 -1.41995e-10 1.1854e-10
4 5 11 8.51256 -1.48788e-10 1.48795e-10
4 5 12 8.51256 -1.43181e-10 1.33284e-10
4 5 13 8.51256 -1.4699e-10 1.01728e-10
4 5 14 8.51256 -1.44958e-10 3.04041e-11
4 6 2 8.51256 -1.20949e-10 -4.06999e-11
4 6 3 8.51256 -1.19577e-10 -9.21005e-11
4 6 4 8.51256 -1.22355e-10 -1.41867e-10
4 6 5 8.51256 -1.18533e-10 -1.41995e-10
4 6 6 8.51256 -1.23414e-10 -1.23414e-10
4 6 7 8.51256 -1.17993e-10 -6.68692e-11
4 6 8 8.51256 -1.23812e-10 0
4 6 9 8.51256 -1.17993e-10 6.68692e-11
4 6 10 8.51256 -1.23414e-10 1.23414e-10
4 6 11 8.51256 -1.1854e-10 1.42002e-10
4 6 12 8.51256 -1.22355e-10 1.41874e-10
4 6 13 8.51256 -1.19584e-10 9.21005e-11
4 6 14 8.51256 -1.20949e-10 4.06999e-11
4 7 2 8.51256 -6.79137e-11 -2.90328e-11
4 7 3 8.51256 -6.86597e-11 -1.03135e-10
4 7 4 8.51256 -6.72742e-11 -1.32239e-10
4 7 5 8.51256 -6.93205e-11 -1.49846e-10
4 7 6 8.51256 -6.68692e-11 -1.17993e-10
4 7 7 8.51256 -6.97113e-11 -6.97113e-11
4 7 8 8.51256 -6.67413e-11 0
4 7 9 8.51256 -6.97185e-11 6.97113e-11
4 7 10 8.51256 -6.68692e-11 1.17993e-10
4 7 11 8.51256 -6.93205e-11 1.49853e-10
4 7 12 8.51256 -6.72813e-11 1.32239e-10
4 7 13 8.51256 -6.86597e-11 1.03135e-10
4 7 14 8.51256 -6.79208e-11 2.90399e-11
4 8 2 8.51256 0 -4.1446e-11
4 8 3 8.51256 0 -9.14611e-11
4 8 4 8.51256 0 -1.42528e-10
4 8 5 8.51256 0 -1.4159e-10
4 8 6 8.51256 0 -1.23805e-10
4 8 7 8.51256 -7.10543e-15 -6.67413e-11
4 8 8 8.51256 0 -7.10543e-15
4 8 9 8.51256 0 6.67413e-11
4 8 10 8.51256 0 1.23812e-10
4 8 11 8.51256 0 1.4159e-10
4 8 12 8.51256 0 1.42535e-10
4 8 13 8.51256 0 9.14611e-11
4 8 14 8.51256 -7.10543e-15 4.14389e-11
4 9 2 8.51256 6.79137e-11 -2.90328e-11
4 9 3 8.51256 6.86597e-11 -1.03135e-10
4 9 4 8.51256 6.72813e-11 -1.32239e-10
4 9 5 8.51256 6.93205e-11 -1.49846e-10
4 9 6 8.51256 6.68692e-11 -1.18e-10
4 9 7 8.51256 6.97113e-11 -6.97113e-11
4 9 8 8.51256 6.67413e-11 7.10543e-15
4 9 9 8.51256 6.97185e-11 6.97113e-11
4 9 10 8.51256 6.68692e-11 1.17993e-10
4 9 11 8.51256 6.93205e-11 1.49853e-10
4 9 12 8.51256 6.72813e-11 1.32239e-10
4 9 13 8.51256 6.86597e-11 1.03128e-10
4 9 14 8.51256 6.79066e-11 2.90328e-11
4 10 2 8.51256 1.20949e-10 -4.06999e-11
4 10 3 8.51256 1.19584e-10 -9.20934e-11
4 10 4 8.51256 1.22363e-10 -1.41867e-10
4 10 5 8.51256 1.18533e-10 -1.42002e-10
4 10 6 8.51256 1.23407e-10 -1.23414e-10
4 10 7 8.51256 1.18e-10 -6.68692e-11
4 10 8 8.51256 1.23812e-10 0
4 10 9 8.51256 1.17993e-10 6.68692e-11
4 10 10 8.51256 1.23414e-10 1.23414e-10
4 10 11 8.51256 1.1854e-10 1.42002e-10
4 10 12 8.51256 1.22348e-10 1.41874e-10
4 10 13 8.51256 1.1957e-10 9.20863e-11
4 10 14 8.51256 1.20949e-10 4.06857e-11
4 11 2 8.51256 1.44958e-10 -3.0397e-11
4 11 3 8.51256 1.46997e-10 -1.01721e-10
4 11 4 8.51256 1.43189e-10 -1.33291e-10
4 11 5 8.51256 1.48788e-10 -1.48802e-10
4 11 6 8.51256 1.41995e-10 -1.18533e-10
4 11 7 8.51256 1.49846e-10 -6.93063e-11
4 11 8 8.51256 1.4159e-10 0
4 11 9 8.51256 1.49846e-10 6.93134e-11
4 11 10 8.51256 1.42002e-10 1.1854e-10
4 11 11 8.51256 1.48788e-10 1.48788e-10
4 11 12 8.51256 1.43189e-10 1.33269e-10
4 11 13 8.51256 1.4699e-10 1.01728e-10
4 11 14 8.51256 1.44972e-10 3.04112e-11
4 12 2 8.51256 1.37639e-10 -3.86606e-11
4 12 3 8.51256 1.35188e-10 -9.38627e-11
4 12 4 8.51256 1.40062e-10 -1.40076e-10
4 12 5 8.51256 1.33284e-10 -1.43196e-10
4 12 6 8.51256 1.41867e-10 -1.22355e-10
4 12 7 8.51256 1.32232e-10 -6.72742e-11
4 12 8 8.51256 1.42521e-10 0
4 12 9 8.51256 1.32232e-10 6.72813e-11
4 12 10 8.51256 1.41874e-10 1.22355e-10
4 12 11 8.51256 1.33277e-10 1.43189e-10
4 12 12 8.51256 1.40069e-10 1.40076e-10
4 12 13 8.51256 1.35209e-10 9.38698e-11
4 12 14 8.51256 1.37646e-10 3.86677e-11
4 13 2 8.51256 9.64491e-11 -3.28484e-11
4 13 3 8.51256 9.92912e-11 -9.92983e-11
4 13 4 8.51256 9.38627e-11 -1.35195e-10
4 13 5 8.51256 1.01728e-10 -1.46997e-10
4 13 6 8.51256 9.21005e-11 -1.19584e-10
4 13 7 8.51256 1.03135e-10 -6.86526e-11
4 13 8 8.51256 9.14611e-11 0
4 13 9 8.51256 1.03135e-10 6.86668e-11
4 13 10 8.51256 9.20934e-11 1.19584e-10
4 13 11 8.51256 1.01728e-10 1.46983e-10
4 13 12 8.51256 9.38698e-11 1.35202e-10
4 13 13 8.51256 9.92912e-11 9.93055e-11
4 13 14 8.51256 9.64562e-11 3.28484e-11
4 14 2 8.51256 3.58185e-11 -3.58185e-11
4 14 3 8.51256 3.28484e-11 -9.64491e-11
4 14 4 8.51256 3.86677e-11 -1.37639e-10
4 14 5 8.51256 3.04041e-11 -1.44958e-10
4 14 6 8.51256 4.0707e-11 -1.20949e-10
4 14 7 8.51256 2.90399e-11 -6.79137e-11
4 14 8 8.51256 4.1446e-11 0
4 14 9 8.51256 2.90399e-11 6.79137e-11
4 14 10 8.51256 4.06928e-11 1.20949e-10
4 14 11 8.51256 3.04041e-11 1.44965e-10
4 14 12 8.51256 3.86748e-11 1.37639e-10
4 14 13 8.51256 3.28413e-11 9.64562e-11
4 14 14 8.51256 3.58256e-11 3.58327e-11
5 2 2 7.92919 -5.22817e-11 -5.22817e-11
5 2 3 7.92919 -5.6616e-11 -1.48944e-10
5 2 4 7.92919 -4.82672e-11 -2.07656e-10
5 2 5 7.92919 -6.02611e-11 -2.22165e-10
5 2 6 7.92919 -4.54676e-11 -1.83071e-10
5 2 7 7.92919 -6.23288e-11 -1.03924e-10
